county_name,state,total_fires,pct_silent,pct_evac,extreme_fires,svi_score,pop_age65,pop_disability,pop_poverty,pop_no_vehicle,svi_minority,svi_housing,svi_socioeconomic,svi_household,lat,lon
Wabaunsee County,Kansas,1,1.0,0.0,0,0.0636,1453,1202,759,59,0.2733,0.0859,0.0458,0.3761,38.843165,-96.1978477
Wadena County,Minnesota,23,0.6086956521739131,0.0,0,0.7448,2836,2121,3297,522,0.2265,0.9822,0.5027,0.7604,46.57083,-94.90016
Wagoner County,Oklahoma,2,0.5,0.0,0,0.4489,13813,14960,13022,794,0.6806,0.2463,0.3338,0.7875,36.01839326579321,-95.67917650087878
Wahkiakum County,Washington,53,0.8301886792452831,0.018867924528301886,1,0.2039,1483,909,1133,67,0.4839,0.1301,0.3538,0.1514,46.19708,-123.1693
Walker County,Texas,46,0.7391304347826086,0.0,0,0.9392,10446,7469,19950,1643,0.8225,0.9997,0.9755,0.1161,30.5186,-95.6855
Walla Walla County,Washington,98,0.6122448979591837,0.01020408163265306,0,0.8078,11990,9258,12340,1427,0.6634,0.8858,0.6755,0.7416,45.7585,-118.3412
Waller County,Texas,6,0.3333333333333333,0.0,0,0.8317,6590,6355,11145,632,0.9176,0.8514,0.7868,0.5262,29.872522,-95.900147
Wallowa County,Oregon,180,0.7666666666666667,0.0,5,0.4461,2150,1227,1210,162,0.2879,0.6888,0.2354,0.6822,45.6438,-117.6545
Walworth County,South Dakota,3,0.0,0.0,0,0.5024,1223,675,1108,69,0.5444,0.672,0.4088,0.378,45.730336,-100.479403
Ward County,North Dakota,8,0.875,0.0,0,0.2571,9219,7925,9446,1225,0.5065,0.756,0.1499,0.0671,48.423139,-101.340019
Wasatch County,Utah,93,0.8387096774193549,0.010752688172043012,2,0.0748,4462,2741,3459,274,0.4871,0.1114,0.0776,0.1508,40.28337,-110.85069
Wasco County,Oregon,144,0.7708333333333334,0.05555555555555555,0,0.8937,5501,4838,6336,687,0.6402,0.9873,0.7623,0.769,45.2128,-121.3719
Waseca County,Minnesota,1,1.0,0.0,0,0.2195,3435,2140,2794,249,0.3388,0.3818,0.1158,0.4973,44.092882547310666,-93.57796362675067
Washakie County,Wyoming,63,0.5555555555555556,0.0,0,0.2192,1802,1026,1443,161,0.5011,0.2717,0.2415,0.1858,44.05418,-107.9319
Washington County,Arkansas,3,0.3333333333333333,0.0,0,0.7658,29734,27052,61127,4318,0.7178,0.8094,0.7407,0.4871,36.1579,-94.318
Washington County,Colorado,2,0.0,0.0,0,0.2848,1028,549,892,78,0.4146,0.3805,0.2004,0.4928,40.363417,-103.197688
Washington County,Idaho,57,0.49122807017543857,0.03508771929824561,0,0.9093,2739,1929,3622,245,0.5501,0.6577,0.8186,0.9987,44.5217,-116.9759
Washington County,Iowa,1,0.0,0.0,0,0.1397,4417,2826,3571,414,0.3016,0.1034,0.0948,0.6548,41.449269861139925,-91.86856673414182
Washington County,Maine,1,1.0,0.0,0,0.6694,7874,7169,8128,1012,0.3563,0.5498,0.7751,0.6147,44.436167,-44.436167
Washington County,Minnesota,1,0.0,0.0,0,0.0503,42328,25069,21224,4181,0.5326,0.1263,0.0134,0.1938,45.090712,-92.843122
Washington County,Missouri,12,0.4166666666666667,0.0,0,0.7957,3970,5478,7536,847,0.2109,0.8571,0.8085,0.7327,37.838633,-91.036133
Washington County,Oklahoma,17,0.29411764705882354,0.0,0,0.5867,10384,9094,13318,963,0.6487,0.2402,0.5342,0.9058,36.808833,-96.2335
Washington County,Oregon,70,0.7142857142857143,0.0,0,0.3703,83963,62921,79927,12983,0.7502,0.5676,0.2724,0.1779,45.2877277,-122.9186337
Washington County,Texas,1,0.0,0.0,0,0.6522,7777,4945,6136,866,0.7585,0.8826,0.4467,0.4601,30.32076,-96.49221
Washington County,Utah,310,0.6967741935483871,0.00967741935483871,3,0.3875,40155,22747,31592,1918,0.4763,0.3309,0.3382,0.5762,37.2675,-113.6932
Washita County,Oklahoma,2,0.5,0.0,0,0.5947,2025,2185,2418,140,0.504,0.2902,0.602,0.8571,35.594072,-99.220417
Washoe County,Nevada,177,0.7231638418079096,0.05084745762711865,0,0.6971,82085,57902,86761,12472,0.776,0.7849,0.6322,0.3983,39.33010605223688,-120.1306529564036
Watonwan County,Minnesota,1,0.0,0.0,0,0.6583,2277,1340,2117,280,0.6701,0.6557,0.5199,0.7261,44.046633,-94.337367
Wayne County,Missouri,5,0.4,0.0,0,0.6675,2724,3175,3867,246,0.1654,0.6122,0.9233,0.2587,37.112833,-90.6067
Wayne County,Utah,66,0.9393939393939394,0.0,1,0.1053,568,290,592,18,0.0041,0.0589,0.244,0.3166,38.0796,-111.2975
Webb County,Texas,1,0.0,0.0,0,0.9831,25955,34672,89847,4785,0.9987,0.8034,0.9917,0.917,27.5025153,-99.5230354
Weber County,Utah,98,0.8775510204081632,0.01020408163265306,0,0.3471,31310,29903,37416,4056,0.6083,0.3891,0.2393,0.4944,41.3397,-112.098
Weld County,Colorado,26,0.8461538461538461,0.0,0,0.5889,41300,36929,53760,4057,0.7391,0.5457,0.5269,0.5367,40.6887,-104.464133
Weston County,Wyoming,84,0.5714285714285714,0.0,0,0.3331,1430,897,1268,89,0.4165,0.7283,0.3404,0.055,44.02834,-104.1215
Wharton County,Texas,1,1.0,0.0,0,0.9456,7170,6207,10791,964,0.9045,0.8078,0.9141,0.9319,29.331017,-95.862883
Whatcom County,Washington,95,0.8842105263157894,0.0,0,0.5002,40971,29056,44019,5544,0.5778,0.8667,0.4203,0.1104,48.8454,-122.3371
Wheatland County,Montana,14,0.35714285714285715,0.0,0,0.1273,593,216,591,22,0.119,0.0745,0.3395,0.1569,46.6299,-110.2164
Wheeler County,Nebraska,1,0.0,0.0,0,0.0385,255,134,154,6,0.0013,0.0617,0.105,0.1209,41.93226,-98.6886
Wheeler County,Oregon,143,0.6223776223776224,0.04195804195804196,4,0.2479,496,342,348,20,0.3977,0.1171,0.4267,0.2771,44.5085,-120.0262
Wheeler County,Texas,6,0.6666666666666666,0.0,0,0.9045,996,798,1462,134,0.6828,0.5377,0.9036,0.986,35.45221669921985,-100.2719303079882
White County,Arkansas,4,1.0,0.0,0,0.8482,12704,14316,21862,1814,0.4057,0.9488,0.7716,0.7878,35.2513,-91.9639
White Pine County,Nevada,135,0.7851851851851852,0.0,0,0.2498,1731,1071,1233,63,0.6538,0.4524,0.1279,0.2835,39.053783,-114.573967
Whitman County,Washington,3,0.0,0.0,0,0.5186,5406,5725,14827,1613,0.5953,0.9154,0.6239,0.0099,47.12285753176076,-117.74929338788866
Wibaux County,Montana,14,0.7142857142857143,0.0,0,0.273,249,193,283,12,0.3446,0.2281,0.1775,0.7471,46.9869,-104.2409
Wichita County,Texas,13,0.0,0.07692307692307693,0,0.8167,19318,18804,29163,3213,0.741,0.8416,0.7372,0.6876,34.067199,-98.68574
Wilbarger County,Texas,1,0.0,0.0,0,0.9561,2279,3064,4808,255,0.8272,0.7938,0.9691,0.8906,33.95502,-99.1963
Wilkin County,Minnesota,8,0.75,0.0,0,0.1556,1220,902,1239,140,0.2164,0.4941,0.1629,0.0729,46.2474,-96.22
Willacy County,Texas,3,0.0,0.0,0,0.985,2959,2870,8104,303,0.993,0.8428,0.9892,0.91,26.514494321490503,-98.0670025659842
Williams County,North Dakota,2,0.5,0.0,0,0.5062,3737,4030,5361,1011,0.5778,0.8762,0.2262,0.4766,48.252523,-103.458802
Williamson County,Texas,3,0.6666666666666666,0.0,0,0.3207,77609,61524,67945,5916,0.8199,0.2275,0.2701,0.4009,30.729116,-97.771272
Wilson County,Texas,2,0.0,0.0,0,0.2972,8177,6109,7836,385,0.833,0.3363,0.2351,0.2402,29.200773,-98.320298
Winnebago County,Iowa,1,0.0,0.0,0,0.1403,2280,1225,1615,207,0.2914,0.2832,0.0286,0.6258,43.244122,-93.492385
Winona County,Minnesota,3,1.0,0.0,0,0.2377,8840,5466,9899,1468,0.2816,0.8664,0.2208,0.0134,43.899428,-91.641192
Wise County,Texas,33,0.8484848484848485,0.0,0,0.5422,10666,10926,11621,395,0.6128,0.3923,0.4483,0.79,33.340367,-97.627467
Wood County,Texas,8,0.125,0.0,0,0.7655,12198,8879,9541,983,0.5011,0.6771,0.7124,0.847,32.826386,-95.255555
Woodruff County,Arkansas,1,1.0,0.0,0,0.7671,1502,1109,2014,287,0.6752,0.6303,0.7859,0.6767,35.1088,-91.2639
Woods County,Oklahoma,7,0.8571428571428571,0.0,0,0.5584,1485,1296,2086,331,0.4839,0.7649,0.6048,0.1674,36.754564107157506,-98.8460281414053
Woodson County,Kansas,1,0.0,0.0,0,0.2491,782,630,742,61,0.1861,0.0681,0.4174,0.5877,37.8718463,-95.7387246
Woodward County,Oklahoma,6,0.6666666666666666,0.0,0,0.7611,3273,3496,5108,308,0.5644,0.6484,0.6647,0.8845,36.82071267843701,-99.36718218980263
Worth County,Iowa,1,0.0,0.0,0,0.0232,1599,1083,1210,153,0.1037,0.0675,0.0585,0.0802,43.492071,-93.280473
Wright County,Minnesota,4,0.75,0.0,0,0.0235,18550,12887,12140,1430,0.2914,0.0827,0.0165,0.1149,45.0,-94.0
Wright County,Missouri,5,0.2,0.0,0,0.749,3682,3307,6706,444,0.1457,0.2329,0.915,0.9564,37.481883,-92.277
Yakima County,Washington,295,0.6169491525423729,0.030508474576271188,2,0.9647,35878,34122,73145,4498,0.9154,0.8317,0.9698,0.8976,46.380278,-120.669722
Yamhill County,Oregon,60,0.8,0.016666666666666666,0,0.7232,19371,17244,18926,2118,0.6102,0.9424,0.4534,0.6863,45.3803843,-123.2969516
Yavapai County,Arizona,373,0.7372654155495979,0.013404825737265416,8,0.5991,77854,42838,49877,4163,0.546,0.6026,0.5752,0.5488,35.2547222,-112.1930556
Yell County,Arkansas,20,0.85,0.0,0,0.7738,3566,3654,6154,447,0.6211,0.8591,0.5714,0.8276,35.041694,-93.340611
Yellow Medicine County,Minnesota,1,0.0,0.0,0,0.237,1959,1245,1803,214,0.335,0.483,0.076,0.5829,44.666514,-95.758204
Yellowstone County,Montana,141,0.48226950354609927,0.0,0,0.2889,29043,21554,28646,3112,0.4416,0.546,0.2094,0.2501,45.81099,-108.4054
Yolo County,California,169,0.7988165680473372,0.005917159763313609,0,0.7366,28323,22476,51765,5915,0.8966,0.9653,0.6198,0.1572,38.53269063377554,-121.98954338929916
York County,Nebraska,1,1.0,0.0,0,0.1359,2888,1926,2190,159,0.2959,0.5682,0.0407,0.1479,40.71672,-97.53591
Young County,Texas,2,0.0,0.0,0,0.5345,3733,2710,4038,385,0.5892,0.1575,0.4639,0.9535,32.851517,-98.496083
Yuba County,California,214,0.616822429906542,0.04205607476635514,2,0.9268,10550,12658,20457,1760,0.8616,0.8651,0.8651,0.9109,39.3025054,-121.3785075
Yuma County,Arizona,74,0.7702702702702703,0.0,0,0.9978,40225,25258,62567,3983,0.9612,0.98,0.9819,0.9736,32.88056,-114.4782
Yuma County,Colorado,4,0.5,0.0,0,0.6783,1795,811,2083,105,0.6475,0.3411,0.8202,0.601,40.1335,-102.6121
Zapata County,Texas,2,0.0,0.0,0,0.9968,1897,2230,6839,442,0.9984,0.9014,0.9901,0.9809,27.021017,-99.419483
Ziebach County,South Dakota,5,0.8,0.2,0,0.8842,250,228,1242,78,0.9745,0.971,0.9351,0.1527,44.67106477935775,-101.8679400256358
